FIPS_COUNTY_CODE,MONTH,YEAR,SYSTEM_CODE,AGE,INITIAL_REPLACEMENT,TYPE_DISTRIBUTION,LTAR_TODAY,DESIGN_FLOW,FAILURE_CODE,CAUSE_CODE,REMEDY_CODE
51,11,2005,GTR,20,I,GP,0.8,360,,U,GTR
51,11,2005,GTR,30,I,GP,0.5,360,,A,GTR
51,11,2005,GTR,30,I,GP,0.5,360,,A,GTR
51,11,2005,GTR,30,I,GP,0.9,360,,A,GBD
51,11,2005,TCT,40,R,GP,0.5,360,,A,GTR
51,11,2005,GTR,15,R,GP,0.8,360,,U,0.25
51,11,2005,GTR,16,R,GP,0.5,450,,U,0.25
51,11,2005,GTR,18,R,GP,0.8,360,,M,GTR
51,11,2005,GTR,25,R,PG,0.8,600,,M,0.25
51,11,2005,GTR,30,I,GP,0.9,240,,A,GTR
51,11,2005,GTR,20,I,GP,0.5,360,,A,GTR
51,11,2005,GTR,20,I,GP,0.8,360,,A,GBD
51,12,2005,GBD,50,R,GS,0.5,240,,A,GBD
51,12,2005,GTR,15,I,GP,0.9,360,,M,GTR
51,12,2005,GTR,23,I,GP,0.8,360,,A,GBD
51,12,2005,GTR,15,I,GP,0.8,360,,U,GTR
51,12,2005,GTR,18,I,GP,0.8,360,,U,GBD
51,12,2005,GTR,25,I,GP,0.9,2740,,A,GTR
51,12,2005,GTR,10,I,GP,0.9,360,,U,GBD
51,12,2005,GTR,30,I,GP,0.9,240,,A,GTR
51,12,2005,GTR,10,I,GP,0.5,360,,U,GBD
51,12,2005,GTR,15,I,GP,0.5,480,,U,GBD
51,12,2005,GTR,15,I,GP,0.8,360,,A,GBD
51,12,2005,GBD,40,R,GS,0.9,240,,A,0.25
51,12,2005,GTR,20,I,GP,0.5,480,,U,GTR
51,12,2005,GTR,20,I,GP,0.8,360,,,GBD
51,12,2005,GTR,25,R,PM,0.5,480,,M,0.25
51,12,2005,GTR,20,R,GP,0.8,360,,M,0.25
51,12,2005,GTR,40,R,GP,0.8,360,,M,0.25
51,12,2005,GTR,,R,GP,0.5,360,,M,0.25
51,12,2005,GBD,,I,GS,0.8,360,,A,GBD
51,12,2005,GTR,20,I,GP,0.9,360,,A,GBD
51,12,2005,GTR,17,I,GP,0.5,480,,M,GBD
55,7,2005,GTR,26,I,,1,600,,A,GBD
55,7,2005,GTR,20,I,,1.2,480,,S,GTR
55,7,2005,GTR,20,I,,1.2,960,,A,GTR
55,7,2005,GTR,18,I,,1.2,915,,A,GTR
55,7,2005,GTR,30,I,,1.2,360,,A,GBD
55,7,2005,GTR,40,I,,1.2,960,,S,GTR
55,7,2005,GTR,15,I,LPP,1.2,720,,A,GTR
55,7,2005,GBD,15,I,,1.2,360,,A,GBD
55,7,2005,GTR,15,I,LPP,1.2,1800,,A,GTR
55,7,2005,GTR,21,I,,1.2,480,,S,GBD
55,7,2005,GTR,18,R,,1.2,480,,S,GBD
55,7,2005,GTR,30,I,,1.2,360,,S,GTR
55,7,2005,GTR,22,I,,1.2,540,,S,GBD
55,7,2005,GTR,18,I,,1.2,360,,S,GBD
55,7,2005,GTR,20,I,,1.2,480,,S,GBD
55,7,2005,GTR,13,I,,1.2,600,,S,GBD
55,7,2005,GTR,21,I,,1.2,360,,S,GBD
55,7,2005,GTR,12,I,,1.2,480,,S,GBD
55,7,2005,GTR,16,I,,1.2,360,,S,GBD
55,7,2005,GTR,,R,,1.2,360,,S,GBD
55,7,2005,GTR,33,I,,1.2,240,,Q,GBD
55,7,2005,GTR,17,I,,1.2,360,,A,GBD
55,7,2005,GTR,15,I,,1.2,360,,S,GTR
55,7,2005,GTR,21,I,,1.2,360,,A,GBD
55,7,2005,GTR,34,I,,1,360,,A,GBD
55,7,2005,GTR,16,I,,1.2,360,,S,GTR
55,7,2005,GTR,9,I,,1.2,360,,S,GTR
55,7,2005,GBD,30,I,,1.2,360,,A,GBD
55,7,2005,GBD,30,I,,1.2,480,,A,GBD
55,7,2005,GTR,25,I,,1.2,360,,A,GBD
55,7,2005,GTR,30,I,,1.2,480,,A,GBD
55,7,2005,GTR,5,I,,1.2,360,,S,GTR
55,7,2005,GTR,22,I,,1.2,480,,S,GBD
55,7,2005,GTR,25,I,,1.2,480,,S,GTR
55,7,2005,GBD,30,I,,1.2,360,,S,GTR
55,7,2005,GBD,26,I,,1.2,360,,S,GTR
55,7,2005,GTR,18,I,,1.2,480,,S,GTR
55,7,2005,GTR,20,I,,1.2,480,,S,GBD
55,7,2005,GTR,30,I,,1.2,360,,S,GBD
55,7,2005,GTR,23,I,,1.2,360,,S,GBD
55,7,2005,GTR,25,I,,1.2,360,,A,GBD
55,7,2005,GBD,30,I,,1.2,360,,S,GBD
55,7,2005,GBD,25,I,,1.2,480,,S,GBD
55,7,2005,GTR,25,I,,1.2,360,,S,GTR
55,7,2005,GBD,14,I,,1.2,480,,S,GBD
55,7,2005,GTR,14,I,,1.2,360,,S,GBD
55,8,2005,GBD,9,R,GS,1,360,,S,GBD
55,8,2005,GTR,14,I,GP,1,360,,S,GBD
55,8,2005,GBD,10,I,GP,1,600,,S,GBD
55,8,2005,GTR,14,I,GP,1,360,,S,GBD
55,8,2005,GBD,30,I,GP,1,360,,S,GBD
55,8,2005,GTR,19,I,GP,1,480,,S,GBD
55,8,2005,GBD,25,I,GP,1,360,,S,GTR
55,8,2005,GTR,15,I,GP,1,600,,S,GTR
55,8,2005,GTR,20,I,GP,1,360,,S,GTR
55,8,2005,GTR,21,I,GP,1,480,,S,GBD
55,8,2005,GBD,25,I,GP,1,600,,S,GBD
55,8,2005,GTR,20,I,LPP,1,720,,A,GTR
55,8,2005,GBD,25,I,GP,1,480,,S,GBD
55,8,2005,GTR,25,I,GP,1,480,,S,GBD
55,8,2005,GBD,25,I,GS,1,240,,S,GBD
55,8,2005,GTR,21,I,GP,1,480,,S,GBD
55,8,2005,GTR,18,I,GP,1,480,,S,GBD
55,8,2005,GTR,10,R,GP,1,360,,S,GBD
55,8,2005,GTR,31,I,GP,1,480,,A,GBD
55,8,2005,GTR,30,I,GP,1,600,,S,GBD
55,8,2005,GTR,14,I,GP,1,480,,S,GBD
55,8,2005,GTR,10,I,GP,1,480,,S,GBD
55,8,2005,GTR,26,I,PG,1,7520,,A,GTR
55,8,2005,GTR,30,I,GP,1,360,,A,GBD
55,8,2005,GTR,20,I,GP,1,480,,A,GBD
55,8,2005,GTR,20,I,LPP,1,4680,,A,GTR
55,8,2005,GTR,20,I,GP,1,960,,A,GTR
55,8,2005,GTR,20,I,GS,1,960,,A,GTR
55,8,2005,GBD,25,I,,1,600,,A,GBD
55,8,2005,GTR,22,I,GP,1,360,,A,OTH
55,8,2005,GTR,21,I,GP,1,360,,A,GBD
55,8,2005,GTR,18,I,GP,1,480,,S,GBD
55,8,2005,GTR,19,I,GP,1,600,,S,GBD
55,8,2005,GTR,22,I,GP,1,480,,S,GBD
55,8,2005,GTR,7,R,GP,1,360,,S,GTR
55,9,2005,GTR,12,I,,1.2,360,SD,S,GTR
55,9,2005,GTR,2,R,,1.2,480,SD,D,GBD
55,9,2005,GTR,,I,,1.2,540,SD,A,GTR
55,9,2005,GTR,17,I,,1.2,360,SD,A,GBD
55,9,2005,GBD,6,I,,1.2,360,SD,D,GBD
55,9,2005,GBD,30,I,,1.2,480,SD,S,GBD
55,9,2005,GBD,30,I,,1,360,SD,S,GBD
55,9,2005,GTR,15,I,,1,840,SD,S,GTR
55,9,2005,GBD,20,I,,1,360,SD,S,GBD
55,9,2005,GBD,26,I,,1.2,480,SD,S,GBD
55,9,2005,GBD,26,I,,1,480,SD,S,GBD
55,9,2005,GTR,16,I,,1.2,480,SD,S,GBD
55,9,2005,GTR,15,I,,1.2,360,SD,S,GBD
55,9,2005,GBD,32,I,,1,480,SD,S,GBD
55,9,2005,GTR,25,,,1,240,SD,S,GBD
55,9,2005,GTR,12,I,,1.2,480,SD,S,GBD
55,9,2005,GTR,8,R,,1.2,360,SD,S,GBD
55,9,2005,GTR,18,I,,1,360,SD,S,GBD
55,9,2005,GTR,21,I,,1.2,360,SD,A,GBD
55,9,2005,GTR,18,I,,0.8,240,SD,A,GBD
55,9,2005,GTR,12,I,,1.2,600,SD,M,GBD
55,9,2005,GTR,21,I,,1,360,SD,S,GBD
55,10,2005,GTR,20,I,,1.2,360,SD,A,GBD
55,10,2005,GTR,14,R,GSF,1,360,SD,S,GBD
55,10,2005,GTR,20,I,,1.2,360,SD,S,GBD
55,10,2005,GBD,14,R,,1,480,SD,S,GBD
55,10,2005,GTR,13,I,,1.2,360,SD,S,GTR
55,10,2005,GTR,18,I,,1.2,360,SD,S,GTR
55,10,2005,GBD,25,I,,1.2,360,SD,S,GBD
55,10,2005,GTR,20,I,,1,480,SD,S,GBD
55,10,2005,GBD,27,I,,1.2,480,SD,S,GBD
55,10,2005,GTR,30,I,,1,240,SD,S,GBD
55,10,2005,GTR,30,I,,1,240,SD,S,GBD
55,10,2005,GTR,19,R,,1.2,480,SD,A,GTR
55,10,2005,GBD,23,I,,1.2,480,SD,S,GBD
55,10,2005,GBD,30,I,,1,360,SD,S,GBD
55,10,2005,GBD,23,I,,1,480,SD,S,GBD
55,10,2005,GBD,20,I,GSF,1,480,SD,S,GBD
55,10,2005,GBD,21,I,GSF,1,360,SD,S,GBD
55,10,2005,GTR,25,I,,1,840,SD,S,GTR
55,10,2005,GTR,23,I,,1,480,SD,S,GBD
55,10,2005,GTR,4,R,,1.2,840,SD,D,GTR
55,10,2005,GBD,25,I,,1.2,360,SD,A,GBD
55,10,2005,GBD,27,I,,1,360,SD,A,GBD
55,10,2005,GTR,25,I,,1,240,SD,S,GTR
55,10,2005,GBD,32,I,,1.2,360,SD,S,GBD
55,10,2005,GTR,20,I,,1,360,SD,S,GTR
55,10,2005,GTR,5,I,,0.8,360,SD,D,GBD
55,10,2005,GTR,16,I,,1.2,360,SD,S,GBD
55,11,2005,GBD,32,I,GS,1.2,360,SD,A,GBD
55,11,2005,GTR,30,I,GS,1,360,SD,A,GTR
55,11,2005,GBD,30,I,GS,1,240,SD,A,GTR
55,11,2005,GTR,22,I,GS,1,240,SD,S,GTR
55,11,2005,GTR,22,I,GS,1.2,360,SD,S,GBD
55,11,2005,GTR,20,I,GS,1,240,SD,S,GBD
55,11,2005,GTR,15,I,GF,1,480,SD,S,GTR
55,11,2005,GBD,25,I,GS,1,480,SD,S,GBD
55,11,2005,GBD,25,I,GS,1,480,SD,D,GBD
55,11,2005,GTR,18,I,GF,1,360,SD,S,GTR
55,11,2005,GTR,18,I,GS,1.2,360,SD,S,GTR
55,11,2005,GTR,30,I,GS,0.8,240,SD,A,GTR
55,11,2005,GTR,20,I,GF,1,480,SD,S,GTR
55,11,2005,GTR,11,I,GS,1,240,SD,S,GBD
55,11,2005,GTR,19,I,GS,1,480,SD,S,GBD
55,11,2005,GTR,11,I,GS,1.2,600,SD,S,GBD
55,11,2005,GBD,27,I,GS,1.2,360,SD,S,GBD
55,11,2005,GTR,21,I,GS,1.2,600,SD,S,GTR
55,11,2005,GTR,20,I,LPP,0.5,1680,SD,A,GTR
55,11,2005,GBD,25,I,GS,1,360,SD,A,GBD
55,11,2005,GTR,13,I,GS,1.2,480,SD,S,GBD
55,11,2005,GTR,22,I,GS,1.2,960,SD,S,GTR
55,11,2005,GTR,17,I,GS,1.2,360,SD,S,GBD
55,11,2005,GBD,,I,GS,0.8,360,SD,A,GBD
55,11,2005,GBD,33,I,GS,1,360,SD,A,GBD
55,11,2005,GBD,28,I,GS,1.2,360,SD,A,GBD
55,11,2005,GBD,30,I,GS,1.2,480,SD,A,GBD
55,12,2005,GBD,16,I,GP,1.2,360,SD,S,GBD
55,12,2005,GTR,30,I,GP,1.2,250,SD,A,GBD
55,12,2005,GTR,16,I,LPP,0.2,1920,SD,S,GTR
55,12,2005,GBD,30,I,GP,1.2,1200,SD,A,IS
55,12,2005,GTR,25,I,GP,1,360,SD,S,GBD
55,12,2005,GTR,20,I,GP,1,240,SD,S,GBD
55,12,2005,GTR,25,I,GP,1,360,SD,S,GBD
55,12,2005,GTR,30,I,GP,1,360,SD,A,GBD
55,12,2005,GTR,30,I,GP,1,240,SD,A,GBD
55,12,2005,GTR,25,I,GP,1,480,SD,S,GBD
55,12,2005,GBD,30,I,GP,1.2,600,SD,D,GBD
55,12,2005,GTR,30,I,GP,1,360,SD,S,GBD
55,12,2005,GBD,25,I,GP,1.2,360,SD,D,GBD
55,12,2005,GBD,30,I,GP,1.2,360,SD,S,GBD
55,12,2005,GTR,25,I,GP,1.2,240,SD,S,GBD
55,12,2005,GBD,1,I,GP,0.8,600,SD,S,GBD
55,12,2005,GBD,28,I,GP,1,360,SD,A,GTR
55,12,2005,GBD,25,I,GP,0.8,360,SD,A,GBD
55,12,2005,GTR,19,I,GP,0.8,360,SD,A,GBD
57,7,2005,GTR,14,R,GS,0.25,240,,M,GTR
57,7,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,7,2005,GTR,26,I,GS,0.25,360,,Q,GTR
57,7,2005,GTR,16,I,GS,0.25,360,,D,NR
57,7,2005,GTR,30,I,GS,0.25,480,,A,GTR
57,7,2005,GTR,19,R,GS,0.25,360,,A,GTR
57,7,2005,GTR,40,I,GS,0.25,240,,A,GTR
57,7,2005,GTR,30,I,GS,0.25,240,,S,GTR
57,7,2005,GTR,32,I,GS,0.25,480,,A,GTR
57,7,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,7,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,7,2005,GTR,40,I,GS,0.25,360,,D,GTR
57,7,2005,GTR,30,I,GS,0.25,240,,A,GTR
57,7,2005,GTR,20,I,GS,0.25,360,,A,GTR
57,7,2005,GTR,32,I,GS,0.25,480,,A,GTR
57,7,2005,GTR,30,I,GS,0.25,360,,A,GTR
57,8,2005,GTR,13,R,GS,0.25,240,,A,GTR
57,8,2005,GTR,40,I,GS,0.25,240,,A,GTR
57,8,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,8,2005,GTR,2,I,GS,0.25,360,,U,GTR
57,8,2005,GTR,16,I,GS,0.25,360,,D,NR
57,8,2005,GTR,43,I,GS,0.25,240,,A,GTR
57,8,2005,GTR,30,I,GS,0.25,240,,A,GTR
57,8,2005,GTR,39,I,GS,0.25,480,,U,GTR
57,8,2005,GTR,35,R,GS,0.25,360,,A,GTR
57,8,2005,GTR,54,I,GS,0.25,360,,A,GTR
57,8,2005,GTR,39,I,GS,0.25,240,,A,GTR
57,8,2005,TCT,40,I,GS,0.25,240,,A,GTR
57,8,2005,GTR,,R,GS,2,360,,S,GTR
57,9,2005,GTR,14,I,PG,0.25,240,,S,GTR
57,9,2005,GTR,14,I,GS,0.25,360,,S,GTR
57,9,2005,GTR,4,I,GS,0.25,240,,D,GTR
57,9,2005,GTR,16,I,GS,0.25,360,,D,NR
57,9,2005,GTR,28,I,GS,0.25,360,,A,GTR
57,9,2005,GTR,30,I,GS,0.25,360,,S,GTR
57,9,2005,GTR,37,R,GS,0.25,240,,D,GTR
57,9,2005,GBD,52,I,GS,0.25,360,,A,GTR
57,9,2005,GTR,34,I,GS,0.25,240,,A,GTR
57,9,2005,TANK,50,I,GS,0.25,,,D,TANK
57,9,2005,GTR,50,I,GS,0.25,360,,A,GTR
57,9,2005,GTR,,I,GS,0.25,360,,S,GTR
57,11,2005,GTR,33,I,GS,0.25,360,,A,GTR
57,11,2005,GTR,30,I,GS,0.25,360,,S,GTR
57,11,2005,GTR,40,I,GS,0.25,240,,S,GTR
57,11,2005,GTR,20,I,GS,0.25,240,,S,GTR
57,11,2005,GTR,40,I,GS,0.25,480,,S,GTR
57,11,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,11,2005,GTR,30,I,GS,0.25,360,,A,GTR
57,11,2005,GTR,25,I,GS,0.25,360,,S,GTR
57,11,2005,GTR,39,I,GS,0.25,360,,A,GTR
57,11,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,11,2005,GTR,40,I,GS,0.25,240,,A,GTR
57,11,2005,PPBPS,24,I,GS,0.25,240,,D,PPBPS
57,12,2005,GTR,40,I,GS,0.25,1500,,A,GTR
57,12,2005,GTR,30,I,GS,0.25,480,,Q,GTR
57,12,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,,I,GS,0.25,,,D,GTR
57,12,2005,GTR,30,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,40,I,GS,0.25,240,,S,GTR
57,12,2005,GTR,17,I,GS,0.25,270,,U,GTR
57,12,2005,GTR,25,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,20,I,GS,0.25,480,,A,GTR
57,12,2005,GTR,30,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,40,I,GS,0.25,480,,A,GTR
57,12,2005,GTR,40,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,49,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,23,I,GS,0.25,360,,S,GTR
57,12,2005,GTR,25,I,GS,0.25,360,,A,GTR
57,12,2005,GTR,30,I,GS,0.25,240,,D,MAI
57,12,2005,GTR,50,I,GS,0.25,240,,A,GTR
57,12,2005,GTR,30,I,GS,0.25,240,,D,GTR
57,12,2005,GTR,,I,GS,0.25,240,,D,GTR
57,12,2005,GTR,,I,GS,0.25,240,,D,GTR
57,12,2005,GTR,,I,GS,0.25,240,,D,GTR
57,12,2005,GTR,50,I,GS,0.25,360,,A,PPBPS
57,12,2005,GTR,16,I,GS,0.25,360,,D,NR
61,7,2005,GTR,30,I,GP,0.7,360,,A,GTR
61,7,2005,GTR,20,I,GP,0.7,360,,A,GTR
61,7,2005,GTR,50,I,GS,0.6,360,,A,GTR
61,7,2005,GTR,30,I,GS,0.6,360,,A,GTR
61,7,2005,GTR,30,I,GS,0.6,360,,A,GTR
61,7,2005,GTR,25,I,GS,0.7,360,,A,GTR
61,7,2005,GTR,25,I,GP,0.6,240,,A,GBD
61,7,2005,GTR,,I,GP,0.6,360,,A,GTR
61,7,2005,GTR,13,I,GP,0.6,360,,S,GBD
61,8,2005,GTR,12,I,GP,0.5,360,,Q,GTR
61,8,2005,TCT,50,I,GS,0.5,360,,A,GTR
61,8,2005,TCT,30,I,GS,0.5,360,,A,IQ4
61,8,2005,GTR,30,I,GP,0.5,360,,A,GTR
61,8,2005,GTR,25,I,GP,0.5,360,,S,GTR
61,8,2005,GTR,10,I,GP,0.5,360,,Q,GTR
61,9,2005,GTR,30,I,GP,0.6,240,SD,D,GTR
61,9,2005,GTR,50,I,GP,0.8,240,,A,GTR
61,9,2005,GTR,50,I,GP,0.5,480,,A,GTR
61,9,2005,GTR,20,I,GP,0.8,360,SD,A,GTR
61,9,2005,GTR,40,I,GP,0.45,360,SD,A,GTR
61,9,2005,GTR,25,I,GP,0.6,360,,A,GBD
61,9,2005,GTR,30,I,GP,0.6,360,BU,S,GBD
61,10,2005,GTR,30,,GP,0.5,250,,A,GTR
61,10,2005,GTR,35,,GP,0.6,360,,A,GTR
61,10,2005,GTR,30,,GP,0.6,240,,A,GTR
61,10,2005,GTR,30,I,GP,0.6,360,,S,GTR
61,11,2005,TCT,40,I,GP,0.7,360,,A,GTR
61,11,2005,TCT,40,I,GP,0.4,360,,A,GTR
61,11,2005,GTR,25,I,GP,0.8,360,,S,GTR
61,11,2005,GTR,10,I,GP,0.4,450,,S,GTR
61,11,2005,GTR,25,I,GP,0.6,360,,S,GTR
61,11,2005,GTR,25,I,GP,0.6,360,,S,GTR
61,12,2005,GTR,30,I,GP,0.4,480,P,S,GTR
61,12,2005,GTR,45,I,GP,0.5,360,SD,A,GTR
61,12,2005,GTR,10,I,GP,0.6,360,SD,U,GTR
61,12,2005,GTR,10,I,GP,0.6,360,SD,U,GTR
61,12,2005,GTR,30,I,GP,0.5,360,P,A,GTR
61,12,2005,GTR,15,I,GP,0.8,360,,U,GTR
61,12,2005,GTR,20,I,GP,0.7,360,SD,A,GTR
61,12,2005,GTR,20,I,GP,0.6,240,SD,A,GTR
63,7,2005,GTR,30,I,GS,0.3,360,,A,GTR
63,7,2005,GTR,30,I,GS,0.3,360,,A,GTR
63,7,2005,GTR,17,R,PG,0.3,360,,S,GTR
63,7,2005,GTR,40,I,PG,0.3,360,,A,GTR
63,8,2005,GTR,28,I,GS,0.3,480,,A,GTR
63,8,2005,GTR,30,I,GS,0.3,360,,A,GTR
63,8,2005,GTR,32,I,GS,0.3,360,,A,GTR
63,8,2005,GTR,21,I,LPP,0.3,480,,A,EZ1203H
63,8,2005,GTR,19,I,LPP,0.3,240,,D,GTR
63,10,2005,GBD,32,I,GS,0.3,,,A,GTR
63,10,2005,GTR,19,I,LPP,0.3,,,D,GTR
69,7,2005,GTR,12,I,,0.3,,,U,IQ4
69,7,2005,GTR,25,I,,0.3,,,S,GTR
69,7,2005,GTR,15,I,,0.3,360,,A,IQ4
69,7,2005,GTR,15,I,,0.3,360,,M,0.25
69,7,2005,GTR,5,I,,0.3,,,D,GTR
69,7,2005,GTR,30,I,,0.3,360,,A,EZ1203T
69,7,2005,TCT,30,I,,0.3,360,,A,EZ1203T
69,8,2005,TCT,,I,,0.3,240,,A,0.25
69,8,2005,GTR,50,I,,0.3,,,D,GTR
69,8,2005,GTR,3,I,,0.3,360,,Q,EZ1203T
69,8,2005,TANK,20,I,,0.3,240,,T,EZ1203H
69,8,2005,GTR,15,I,,0.7,360,,T,PSA
69,8,2005,TANK,15,I,,0.3,240,,T,PSA
69,8,2005,GTR,20,I,,0.3,360,,Q,GTR
69,8,2005,GTR,15,I,,0.3,360,,D,0.25
69,9,2005,ISC,2,I,,0.25,360,,D,EZ1203T
69,9,2005,GTR,15,I,,0.3,360,,S,GTR
69,9,2005,TCT,30,,,,,,D,EZ1203H
69,10,2005,GTR,20,R,,0.3,360,,S,IQ4
69,10,2005,GTR,20,I,,0.25,360,,Q,GTR
69,10,2005,TCT,30,I,,0.25,240,,A,GTR
69,11,2005,GTR,,I,,0.3,360,,Q,EZ1203H
69,11,2005,GTR,15,,,0.4,360,,U,GTR
69,11,2005,,,,,,,,,
71,9,2005,GTR,10,I,GP,,,,,
71,9,2005,GBD,60,I,GP,,,,,
71,9,2005,GBD,40,I,GP,,,,,
71,10,2005,Oth,50,I,GP,0.3,,,A,EZ1203H
71,10,2005,GBD,45,I,GP,0.3,,,A,GBD
71,10,2005,GBD,39,I,GS,0.3,240,,A,0.25
71,10,2005,GBD,30,I,GS,0.3,360,,A,0.25
71,11,2005,GBD,50,I,GS,0.3,360,,S,GBD
71,11,2005,GBD,35,I,GS,0.3,480,,A,GBD
71,11,2005,GBD,30,I,GS,0.3,360,,A,GBD
77,10,2005,GTR,30,I,GP,0.3,360,BU,A,GTR
77,10,2005,GTR,30,I,GP,0.36,240,SD,A,GTR
77,10,2005,GTR,30,I,GP,0.3,240,SD,A,GTR
79,7,2005,GTR,22,I,GS,0.5,360,,A,0.25
79,7,2005,GTR,7,I,PG,0.5,100,,D,0.25
79,8,2005,GTR,20,I,GP,0.5,360,,A,0.25
79,8,2005,GTR,20,I,GP,0.5,360,,A,0.25
81,6,2005,GTR,75,R,GS,,240,,A,GTR
81,6,2005,GTR,20,I,GP,0.2,240,,Q,GTR
81,6,2005,GTR,,R,GS,0.25,360,,M,GTR
81,6,2005,GTR,,I,GS,0.25,360,,A,GTR
81,6,2005,GTR,,I,GS,0.4,360,,A,GTR
81,6,2005,GTR,,I,GS,0.25,360,,A,GTR
81,6,2005,GTR,25,R,GS,0.3,360,,A,GBD
81,6,2005,GTR,40,R,GS,0.3,360,,A,GTR
81,6,2005,GTR,30,R,GS,0.25,360,,A,GTR
81,7,2005,GTR,26,I,GS,0.3,240,,A,GTR
81,7,2005,GTR,,I,GS,0.3,360,,A,GTR
81,7,2005,GTR,,I,GS,0.3,360,,A,GTR
81,9,2005,GTR,30,I,GP,0.3,360,SD,A,GTR
81,9,2005,GTR,30,I,GS,0.3,360,SD,A,GTR
81,9,2005,GTR,40,I,GP,0.3,480,SD,A,GTR
81,9,2005,GTR,25,R,GS,0.3,360,SD,D,GTR
81,10,2005,GTR,20,I,GS,0.3,240,BU,T,GTR
81,10,2005,GTR,20,R,GS,0.32,360,BU,D,GTR
81,10,2005,GTR,25,I,GS,,240,BU,T,GTR
81,10,2005,GTR,50,I,GS,0.3,360,SD,A,GTR
81,10,2005,TANK,45,I,,,,,A,TANK
81,10,2005,GTR,30,I,GP,0.3,360,SD,D,GTR
81,10,2005,GTR,30,I,GS,0.2,360,,A,GTR
81,10,2005,GTR,30,I,GS,0.2,360,,A,GTR
81,11,2005,GTR,40,I,GS,0.3,360,BU,S,GTR
81,11,2005,GTR,10,I,GS,0.3,360,,U,GTR
81,11,2005,GTR,30,I,GS,0.3,240,,A,GTR
81,11,2005,GTR,30,R,GS,0.3,360,BU,A,GTR
81,11,2005,GTR,25,I,GS,0.25,360,SD,D,GTR
81,12,2005,GTR,30,I,GS,0.3,360,SD,A,GTR
81,12,2005,GTR,30,I,GS,0.3,360,SD,A,GTR
83,7,2005,GBD,30,I,GS,0.3,480,,A,0.25
83,7,2005,GTR,20,I,GP,0.3,360,,S,GTR
83,7,2005,GTR,50,I,GS,0.5,240,,A,GTR
83,7,2005,Cha,8,I,GP,0.5,360,,D,Cha
83,7,2005,TCT,55,I,GP,0.5,360,,A,GTR
83,7,2005,GBD,16,I,GP,0.5,360,,A,EZ1203H
83,8,2005,GTR,55,I,GS,0.3,480,,A,GTR
83,8,2005,GTR,30,I,GP,0.3,360,,A,GTR
83,8,2005,GTR,13,R,GS,0.3,360,,S,GTR
83,8,2005,GTR,26,I,GS,0.4,420,,U,GTR
83,8,2005,TCT,50,I,GS,0.5,360,,U,GBD
83,8,2005,TCT,40,I,GS,0.3,240,,A,GTR
83,9,2005,GTR,30,I,GP,0.4,240,,A,GTR
83,9,2005,GTR,30,I,GP,0.5,360,,A,GTR
83,9,2005,GTR,25,I,GP,0.3,240,,A,GTR
83,9,2005,GTR,32,I,GP,0.3,360,,S,IQ4W
83,9,2005,GTR,16,I,GP,0.8,360,,U,GTR
83,11,2005,GTR,20,I,GS,0.36,240,SD,A,GTR
83,11,2005,GTR,30,I,GP,,360,SD,D,TANK
83,11,2005,GTR,35,I,GP,0.35,240,SD,S,GTR
83,11,2005,GTR,30,I,GP,0.45,360,SD,A,GTR
83,11,2005,GTR,20,I,GP,,411,FL,S,GTR
85,6,2005,GTR,,,GS,0.3,,,Q,0.25
85,6,2005,GTR,15,,GP,0.5,240,,Q,GTR
85,6,2005,GTR,20,R,GP,0.3,360,,M,GTR
85,6,2005,GTR,30,,,0.6,360,,S,
85,6,2005,GTR,25,,GP,0.6,240,,M,
85,6,2005,GTR,6,I,GS,,360,,Q,0.25
85,7,2005,GTR,2,I,PG,,360,,D,
85,7,2005,Cha,8,I,GS,0.3,360,,D,0.25
85,7,2005,GTR,30,R,GP,0.5,240,,A,GTR
85,7,2005,GTR,31,I,GP,0.5,360,,A,EZ1203H
85,7,2005,GBD,20,I,GS,0.5,360,,U,0.25
85,8,2005,GTR,30,,GP,0.6,360,,A,GTR
85,8,2005,GTR,40,I,GP,0.4,240,,A,GTR
85,9,2005,EZ1203T,18,I,GP,0.3,360,,U,0.25
85,9,2005,EZ1203T,,I,GP,0.5,,,S,0.25
85,9,2005,EZ1203T,,I,GP,0.5,,,S,0.25
85,9,2005,TCT,46,I,GS,0.5,,,A,GTR
85,9,2005,GBD,70,I,GS,0.5,240,,A,0.25
89,7,2005,GBD,40,,GS,0.4,240,,A,EZ1003T
89,7,2005,GBD,16,I,GS,0.5,360,,S,0.25
89,7,2005,GBD,26,I,GS,0.5,360,,A,GBD
89,7,2005,GTR,14,I,GP,0.5,360,,S,GBD
89,7,2005,GBD,20,I,GS,0.5,360,,S,0.25
